"Ativo","Data","PMestq| de 12 meses| consolid:sim*","PMforn| de 12 meses| consolid:sim*","PMrecb| de 12 meses| consolid:sim*","CicFin| de 12 meses| consolid:sim*","CicOpe| de 12 meses| consolid:sim*"
"CASN3<XBSP>","1T2006",22.055223747,14.248187131,73.677895952,81.484932567,95.733119699
"CASN3<XBSP>","2T2006",21.364765267,13.738404328,74.448740884,82.075101823,95.813506151
"CASN3<XBSP>","3T2006",22.497954285,16.067863183,73.402040282,79.832131385,95.899994568
"CASN3<XBSP>","4T2006",21.780672192,15.804718098,71.549470293,77.525424387,93.330142486
"CASN3<XBSP>","1T2007",20.39523771,28.928484652,73.123612637,64.590365695,93.518850347
"CASN3<XBSP>","2T2007",19.23181194,21.139256715,70.268455251,68.361010476,89.500267191
"CASN3<XBSP>","3T2007",19.783219095,27.027174752,68.81231214,61.568356483,88.595531235
"CASN3<XBSP>","4T2007",18.352835124,10.608915441,78.639878308,86.383797992,96.992713433
"CASN3<XBSP>","1T2008",16.789109872,11.486048656,88.718759311,94.021820527,105.50786918
"CASN3<XBSP>","2T2008",18.061519341,15.722386204,78.730954753,81.070087889,96.792474094
"CASN3<XBSP>","3T2008",18.708825122,22.260097455,77.14366261,73.592390276,95.852487732
"CASN3<XBSP>","4T2008",19.55840738,7.2839436301,77.392293139,89.666756889,96.950700519
"CASN3<XBSP>","1T2009",22.952103106,63.027438236,82.18863582,42.113300689,105.14073892
"CASN3<XBSP>","2T2009",25.008087968,69.784873483,69.666662058,24.889876544,94.674750027
"CASN3<XBSP>","3T2009",34.186863157,73.139108999,67.019677426,28.067431583,101.20654058
"CASN3<XBSP>","4T2009",40.386475883,59.466754695,65.823908596,46.743629785,106.21038448
"CASN3<XBSP>","1T2010",36.373597897,48.545515122,65.121258634,52.949341409,101.49485653
"CASN3<XBSP>","2T2010",42.791405789,43.798504196,60.868260721,59.861162314,103.65966651
"CASN3<XBSP>","3T2010",47.472068064,37.346160428,62.709658218,72.835565854,110.18172628
"CASN3<XBSP>","4T2010",46.069253264,21.848864716,66.076117096,90.296505644,112.14537036
"CASN3<XBSP>","1T2011",44.762564862,53.403517974,70.667231999,62.026278887,115.42979686
"CASN3<XBSP>","2T2011",49.477375843,54.50324954,69.239123007,64.21324931,118.71649885
"CASN3<XBSP>","3T2011",60.102820421,57.086754731,68.872043802,71.888109493,128.97486422
"CASN3<XBSP>","4T2011",53.116620413,48.576553785,69.990856062,74.53092269,123.10747647
"CASN3<XBSP>","1T2012",48.917408658,46.54098864,72.480900287,74.857320305,121.39830894
"CASN3<XBSP>","2T2012",49.258679122,37.481844331,72.773085635,84.549920426,122.03176475
"CASN3<XBSP>","3T2012",43.413637094,27.066761592,73.087837632,89.434713135,116.50147472
"CASN3<XBSP>","4T2012",44.868076518,29.403669326,73.382333184,88.846740376,118.2504097
"CASN3<XBSP>","1T2013",45.33593336,22.723669429,67.418459592,90.030723523,112.75439295
"CASN3<XBSP>","2T2013",43.818079824,24.137243903,65.893984909,85.574820831,109.71206473
"CASN3<XBSP>","3T2013",42.049447266,30.335787672,67.478132009,79.191791603,109.52757927
"CASN3<XBSP>","4T2013",41.799498807,33.042769271,68.691904866,77.448634401,110.49140367
"CASN3<XBSP>","1T2014",47.178004935,49.0870638,68.082528734,66.173469868,115.26053366
"CASN3<XBSP>","2T2014",45.541152153,48.321256503,62.514520064,59.734415714,108.05567221
"CASN3<XBSP>","3T2014",41.583009873,39.769913072,64.985537864,66.798634666,106.56854773
"CASN3<XBSP>","4T2014",36.174933296,42.247345078,64.661606884,58.589195101,100.83654018
"CASN3<XBSP>","1T2015",32.429703777,45.082725794,67.083351071,54.430329053,99.513054848
"CASN3<XBSP>","2T2015",29.53626635,44.025015657,65.092684615,50.603935307,94.628950965
"CASN3<XBSP>","3T2015",28.54305364,54.403153629,69.304302747,43.444202759,97.847356388
"CASN3<XBSP>","4T2015",27.082464719,49.544859226,70.134328826,47.671934319,97.216793546
"CASN3<XBSP>","1T2016",23.980656428,31.14315139,70.84893755,63.686442587,94.829593977
"CASN3<XBSP>","2T2016",24.91232971,31.943811201,65.080549961,58.04906847,89.992879671
"CASN3<XBSP>","3T2016",25.784939104,41.125875429,68.849345852,53.508409527,94.634284956
"CASN3<XBSP>","4T2016",37.658240431,46.440857139,73.312659617,64.53004291,110.97090004
"CASN3<XBSP>","1T2017",38.443882513,48.879358196,73.579618318,63.144142635,112.02350083
"CASN3<XBSP>","2T2017",35.247542912,38.44901384,67.977124667,64.775653738,103.22466757
"CASN3<XBSP>","3T2017",33.633201065,36.168940588,70.397259163,67.86151964,104.03046022
"CASN3<XBSP>","4T2017",31.052602324,36.733093063,70.672432068,64.991941329,101.72503439
"CASN3<XBSP>","1T2018",29.719712895,32.13584133,71.231033339,68.814904904,100.95074623
"CASN3<XBSP>","2T2018",30.376349993,29.22616547,67.414321797,68.56450632,97.79067179
"CASN3<XBSP>","3T2018",29.624297783,32.262855981,65.576009451,62.937451253,95.200307234
"CASN3<XBSP>","4T2018",31.745164126,32.685550496,67.858158799,66.917772429,99.603322925
"CASN3<XBSP>","1T2019",35.625232371,34.987235097,69.245602425,69.883599698,104.87083479
"CASN3<XBSP>","2T2019",37.545436206,28.336053698,66.106363929,75.315746437,103.65180013
"CASN3<XBSP>","3T2019",36.334003446,27.926479035,61.277764783,69.685289195,97.61176823
"CASN3<XBSP>","4T2019",33.91306931,33.863161501,65.478566294,65.528474103,99.391635604
"CASN3<XBSP>","1T2020",33.532625842,23.830635562,67.116215476,76.818205756,100.64884131
"CASN3<XBSP>","2T2020",34.889474919,29.025010558,65.386414486,71.250878848,100.2758894
"CASN3<XBSP>","3T2020",36.566741421,28.619540236,65.95030883,73.897510014,102.51705025
"CASN3<XBSP>","4T2020",31.074211384,23.764365158,67.45158388,74.761430106,98.525795264
"CASN3<XBSP>","1T2021",33.610128965,18.730157616,70.655217211,85.53518856,104.26534617
"CASN3<XBSP>","2T2021",37.182131758,26.096649705,64.766365245,75.851847298,101.948497
"CASN3<XBSP>","3T2021",40.210790716,23.642519843,63.372391369,79.940662242,103.58318208
"CASN3<XBSP>","4T2021",38.747365487,24.433414671,64.593720823,78.907671639,103.34108631
"CASN3<XBSP>","1T2022",44.002060649,49.680278463,64.802776649,59.124558835,108.80483729
"CASN3<XBSP>","2T2022",50.561103871,48.927438792,61.752167106,63.385832185,112.31327097
"CASN3<XBSP>","3T2022",56.292379819,57.984936945,66.066963864,64.374406739,122.35934368
"CASN3<XBSP>","4T2022",60.108932073,65.135718857,69.48253998,64.455753195,129.59147205
"CASN3<XBSP>","1T2023",61.153072803,71.554336748,66.577244551,56.175980606,127.73031735
"CASN3<XBSP>","2T2023",59.143512979,60.175746687,61.796282436,60.764048727,120.93979541
"CASN3<XBSP>","3T2023",54.438278146,50.409933775,59.97638129,64.00472566,114.41465943
"CASN3<XBSP>","4T2023",49.405389264,38.956760553,62.525755752,72.974384463,111.93114501
"CASN4<XBSP>","4T1997","-","-","-","-","-"
"CASN4<XBSP>","1T1998","-","-","-","-","-"
"CASN4<XBSP>","2T1998","-","-","-","-","-"
"CASN4<XBSP>","3T1998","-","-","-","-","-"
"CASN4<XBSP>","4T1998","-","-","-","-","-"
"CASN4<XBSP>","1T1999","-","-","-","-","-"
"CASN4<XBSP>","2T1999","-","-","-","-","-"
"CASN4<XBSP>","3T1999","-","-","-","-","-"
"CASN4<XBSP>","4T1999",10.968389362,51.299548419,75.025756891,34.694597834,85.994146254
"CASN4<XBSP>","1T2000",8.9202698913,34.32304469,77.241911189,51.839136389,86.16218108
"CASN4<XBSP>","2T2000",7.357889411,23.575110876,74.822063778,58.604842313,82.179953189
"CASN4<XBSP>","3T2000",6.5262160651,21.862614152,74.284002491,58.947604404,80.810218556
"CASN4<XBSP>","4T2000",11.901393636,51.328161977,75.750461559,36.323693219,87.651855196
"CASN4<XBSP>","1T2001",11.414430975,37.487370004,74.135543615,48.062604586,85.54997459
"CASN4<XBSP>","2T2001",11.041509103,49.073623812,73.893027626,35.860912918,84.93453673
"CASN4<XBSP>","3T2001",12.293094619,38.538351913,67.970140453,41.72488316,80.263235073
"CASN4<XBSP>","4T2001",12.566566313,54.344071677,74.689988124,32.912482761,87.256554438
"CASN4<XBSP>","1T2002",12.251588265,45.011770313,72.786303521,40.026121474,85.037891787
"CASN4<XBSP>","2T2002",10.536259885,53.878280014,70.510753293,27.168733163,81.047013178
"CASN4<XBSP>","3T2002",11.884313725,54.374509804,64.94637354,22.456177461,76.830687265
"CASN4<XBSP>","4T2002",11.432679765,39.295214815,65.610613281,37.748078232,77.043293047
"CASN4<XBSP>","1T2003",10.664725214,11.995508682,67.138127288,65.80734382,77.802852503
"CASN4<XBSP>","2T2003",10.825064747,12.286742553,68.410602638,66.948924832,79.235667386
"CASN4<XBSP>","3T2003",10.107625158,10.920129821,66.195499741,65.382995078,76.3031249
"CASN4<XBSP>","4T2003",10.011820966,18.252108968,75.222682743,66.982394741,85.234503709
"CASN4<XBSP>","1T2004",10.761362375,19.016043511,77.884205639,69.629524503,88.645568014
"CASN4<XBSP>","2T2004",15.278393282,17.543158108,71.505295323,69.240530498,86.783688606
"CASN4<XBSP>","3T2004",14.915906235,9.6979171109,70.506153933,75.724143058,85.422060168
"CASN4<XBSP>","4T2004",17.669931512,14.523897194,64.473940413,67.61997473,82.143871925
"CASN4<XBSP>","1T2005",19.006759145,12.394874371,71.011220976,77.623105749,90.01798012
"CASN4<XBSP>","2T2005",17.509337405,10.890406718,70.442812659,77.061743345,87.952150064
"CASN4<XBSP>","3T2005",17.975299634,14.229201819,69.757417545,73.50351536,87.732717179
"CASN4<XBSP>","4T2005",20.569265071,12.495730091,66.918575919,74.992110899,87.48784099
"CASN4<XBSP>","1T2006",22.055223747,14.248187131,73.677895952,81.484932567,95.733119699
"CASN4<XBSP>","2T2006",21.364765267,13.738404328,74.448740884,82.075101823,95.813506151
"CASN4<XBSP>","3T2006",22.497954285,16.067863183,73.402040282,79.832131385,95.899994568
"CASN4<XBSP>","4T2006",21.780672192,15.804718098,71.549470293,77.525424387,93.330142486
"CASN4<XBSP>","1T2007",20.39523771,28.928484652,73.123612637,64.590365695,93.518850347
"CASN4<XBSP>","2T2007",19.23181194,21.139256715,70.268455251,68.361010476,89.500267191
"CASN4<XBSP>","3T2007",19.783219095,27.027174752,68.81231214,61.568356483,88.595531235
"CASN4<XBSP>","4T2007",18.352835124,10.608915441,78.639878308,86.383797992,96.992713433
"CASN4<XBSP>","1T2008",16.789109872,11.486048656,88.718759311,94.021820527,105.50786918
"CASN4<XBSP>","2T2008",18.061519341,15.722386204,78.730954753,81.070087889,96.792474094
"CASN4<XBSP>","3T2008",18.708825122,22.260097455,77.14366261,73.592390276,95.852487732
"CASN4<XBSP>","4T2008",19.55840738,7.2839436301,77.392293139,89.666756889,96.950700519
"CASN4<XBSP>","1T2009",22.952103106,63.027438236,82.18863582,42.113300689,105.14073892
"CASN4<XBSP>","2T2009",25.008087968,69.784873483,69.666662058,24.889876544,94.674750027
"CASN4<XBSP>","3T2009",34.186863157,73.139108999,67.019677426,28.067431583,101.20654058
"CASN4<XBSP>","4T2009",40.386475883,59.466754695,65.823908596,46.743629785,106.21038448
"CASN4<XBSP>","1T2010",36.373597897,48.545515122,65.121258634,52.949341409,101.49485653
"CASN4<XBSP>","2T2010",42.791405789,43.798504196,60.868260721,59.861162314,103.65966651
"CASN4<XBSP>","3T2010",47.472068064,37.346160428,62.709658218,72.835565854,110.18172628
"CASN4<XBSP>","4T2010",46.069253264,21.848864716,66.076117096,90.296505644,112.14537036
"CASN4<XBSP>","1T2011",44.762564862,53.403517974,70.667231999,62.026278887,115.42979686
"CASN4<XBSP>","2T2011",49.477375843,54.50324954,69.239123007,64.21324931,118.71649885
"CASN4<XBSP>","3T2011",60.102820421,57.086754731,68.872043802,71.888109493,128.97486422
"CASN4<XBSP>","4T2011",53.116620413,48.576553785,69.990856062,74.53092269,123.10747647
"CASN4<XBSP>","1T2012",48.917408658,46.54098864,72.480900287,74.857320305,121.39830894
"CASN4<XBSP>","2T2012",49.258679122,37.481844331,72.773085635,84.549920426,122.03176475
"CASN4<XBSP>","3T2012",43.413637094,27.066761592,73.087837632,89.434713135,116.50147472
"CASN4<XBSP>","4T2012",44.868076518,29.403669326,73.382333184,88.846740376,118.2504097
"CASN4<XBSP>","1T2013",45.33593336,22.723669429,67.418459592,90.030723523,112.75439295
"CASN4<XBSP>","2T2013",43.818079824,24.137243903,65.893984909,85.574820831,109.71206473
"CASN4<XBSP>","3T2013",42.049447266,30.335787672,67.478132009,79.191791603,109.52757927
"CASN4<XBSP>","4T2013",41.799498807,33.042769271,68.691904866,77.448634401,110.49140367
"CASN4<XBSP>","1T2014",47.178004935,49.0870638,68.082528734,66.173469868,115.26053366
"CASN4<XBSP>","2T2014",45.541152153,48.321256503,62.514520064,59.734415714,108.05567221
"CASN4<XBSP>","3T2014",41.583009873,39.769913072,64.985537864,66.798634666,106.56854773
"CASN4<XBSP>","4T2014",36.174933296,42.247345078,64.661606884,58.589195101,100.83654018
"CASN4<XBSP>","1T2015",32.429703777,45.082725794,67.083351071,54.430329053,99.513054848
"CASN4<XBSP>","2T2015",29.53626635,44.025015657,65.092684615,50.603935307,94.628950965
"CASN4<XBSP>","3T2015",28.54305364,54.403153629,69.304302747,43.444202759,97.847356388
"CASN4<XBSP>","4T2015",27.082464719,49.544859226,70.134328826,47.671934319,97.216793546
"CASN4<XBSP>","1T2016",23.980656428,31.14315139,70.84893755,63.686442587,94.829593977
"CASN4<XBSP>","2T2016",24.91232971,31.943811201,65.080549961,58.04906847,89.992879671
"CASN4<XBSP>","3T2016",25.784939104,41.125875429,68.849345852,53.508409527,94.634284956
"CASN4<XBSP>","4T2016",37.658240431,46.440857139,73.312659617,64.53004291,110.97090004
"CASN4<XBSP>","1T2017",38.443882513,48.879358196,73.579618318,63.144142635,112.02350083
"CASN4<XBSP>","2T2017",35.247542912,38.44901384,67.977124667,64.775653738,103.22466757
"CASN4<XBSP>","3T2017",33.633201065,36.168940588,70.397259163,67.86151964,104.03046022
"CASN4<XBSP>","4T2017",31.052602324,36.733093063,70.672432068,64.991941329,101.72503439
"CASN4<XBSP>","1T2018",29.719712895,32.13584133,71.231033339,68.814904904,100.95074623
"CASN4<XBSP>","2T2018",30.376349993,29.22616547,67.414321797,68.56450632,97.79067179
"CASN4<XBSP>","3T2018",29.624297783,32.262855981,65.576009451,62.937451253,95.200307234
"CASN4<XBSP>","4T2018",31.745164126,32.685550496,67.858158799,66.917772429,99.603322925
"CASN4<XBSP>","1T2019",35.625232371,34.987235097,69.245602425,69.883599698,104.87083479
"CASN4<XBSP>","2T2019",37.545436206,28.336053698,66.106363929,75.315746437,103.65180013
"CASN4<XBSP>","3T2019",36.334003446,27.926479035,61.277764783,69.685289195,97.61176823
"CASN4<XBSP>","4T2019",33.91306931,33.863161501,65.478566294,65.528474103,99.391635604
"CASN4<XBSP>","1T2020",33.532625842,23.830635562,67.116215476,76.818205756,100.64884131
"CASN4<XBSP>","2T2020",34.889474919,29.025010558,65.386414486,71.250878848,100.2758894
"CASN4<XBSP>","3T2020",36.566741421,28.619540236,65.95030883,73.897510014,102.51705025
"CASN4<XBSP>","4T2020",31.074211384,23.764365158,67.45158388,74.761430106,98.525795264
"CASN4<XBSP>","1T2021",33.610128965,18.730157616,70.655217211,85.53518856,104.26534617
"CASN4<XBSP>","2T2021",37.182131758,26.096649705,64.766365245,75.851847298,101.948497
"CASN4<XBSP>","3T2021",40.210790716,23.642519843,63.372391369,79.940662242,103.58318208
"CASN4<XBSP>","4T2021",38.747365487,24.433414671,64.593720823,78.907671639,103.34108631
"CASN4<XBSP>","1T2022",44.002060649,49.680278463,64.802776649,59.124558835,108.80483729
"CASN4<XBSP>","2T2022",50.561103871,48.927438792,61.752167106,63.385832185,112.31327097
"CASN4<XBSP>","3T2022",56.292379819,57.984936945,66.066963864,64.374406739,122.35934368
"CASN4<XBSP>","4T2022",60.108932073,65.135718857,69.48253998,64.455753195,129.59147205
"CASN4<XBSP>","1T2023",61.153072803,71.554336748,66.577244551,56.175980606,127.73031735
"CASN4<XBSP>","2T2023",59.143512979,60.175746687,61.796282436,60.764048727,120.93979541
"CASN4<XBSP>","3T2023",54.438278146,50.409933775,59.97638129,64.00472566,114.41465943
"CASN4<XBSP>","4T2023",49.405389264,38.956760553,62.525755752,72.974384463,111.93114501
"BHIA3<XBSP>","4T1994",35.99122965,45.905157347,58.165321416,48.251393719,94.156551066
"BHIA3<XBSP>","1T1995","-","-","-","-","-"
"BHIA3<XBSP>","2T1995","-","-","-","-","-"
"BHIA3<XBSP>","3T1995","-","-","-","-","-"
"BHIA3<XBSP>","4T1995",37.06007037,95.056314583,58.031519411,0.035275197937,95.091589781
"BHIA3<XBSP>","1T1996","-","-","-","-","-"
"BHIA3<XBSP>","2T1996","-","-","-","-","-"
"BHIA3<XBSP>","3T1996","-","-","-","-","-"
"BHIA3<XBSP>","4T1996",28.475868599,102.99358544,101.44617578,26.928458944,129.92204439
"BHIA3<XBSP>","1T1997","-","-","-","-","-"
"BHIA3<XBSP>","2T1997",56.779633701,0,0,56.779633701,56.779633701
"BHIA3<XBSP>","3T1997",35.964286686,68.004746888,93.885494693,61.845034492,129.84978138
"BHIA3<XBSP>","4T1997",27.913359856,63.479343058,100.86594784,65.299964641,128.7793077
"BHIA3<XBSP>","1T1998",37.163055344,51.278033877,77.177539424,63.062560891,114.34059476
"BHIA3<XBSP>","2T1998",22.641315876,28.63123362,75.451921671,69.462003926,98.093237547
"BHIA3<XBSP>","3T1998",39.508055387,49.566433612,73.783821589,63.725443365,113.29187697
"BHIA3<XBSP>","4T1998",38.063884125,84.229854646,83.675898284,37.509927763,121.73978241
"BHIA3<XBSP>","1T1999",43.44014402,52.925108942,62.506342592,53.02137767,105.94648661
"BHIA3<XBSP>","2T1999","-","-","-","-","-"
"BHIA3<XBSP>","3T1999",37.003761171,54.503984251,72.050637643,54.550414563,109.05439881
"BHIA3<XBSP>","4T1999",38.548431366,77.467672846,121.8088618,82.889620329,160.35729317
"BHIA3<XBSP>","1T2000","-","-","-","-","-"
"BHIA3<XBSP>","2T2000","-","-","-","-","-"
"BHIA3<XBSP>","3T2000",40.201677374,39.13785569,83.676727144,84.740548829,123.87840451
"BHIA3<XBSP>","4T2000",48.233468774,60.099932844,112.79038649,100.92392242,161.02385527
"BHIA3<XBSP>","1T2001",41.863064421,30.619444288,91.410438784,102.65405891,133.27350321
"BHIA3<XBSP>","2T2001",34.132352924,25.434433833,84.550290617,93.248209708,118.68264354
"BHIA3<XBSP>","3T2001",40.657159992,40.150083562,87.971007252,88.478083682,128.62816724
"BHIA3<XBSP>","4T2001",45.325144127,50.696282105,62.360430825,56.989292847,107.68557495
"BHIA3<XBSP>","1T2002",40.875851375,37.491550829,44.250571954,47.634872501,85.12642333
"BHIA3<XBSP>","2T2002",38.644791213,32.297794438,42.742018326,49.0890151,81.386809538
"BHIA3<XBSP>","3T2002",36.771227305,25.145117389,43.458926013,55.08503593,80.230153318
"BHIA3<XBSP>","4T2002",47.140939384,39.548952124,53.982391449,61.574378708,101.12333083
"BHIA3<XBSP>","1T2003",35.46107772,16.644715807,44.097380332,62.913742246,79.558458052
"BHIA3<XBSP>","2T2003",40.958672225,25.434862245,42.778647505,58.302457485,83.73731973
"BHIA3<XBSP>","3T2003",47.478605665,33.917140343,44.123348366,57.684813688,91.601954031
"BHIA3<XBSP>","4T2003",49.904461341,54.306964799,60.74407961,56.341576152,110.64854095
"BHIA3<XBSP>","1T2004",51.127615196,46.831251448,55.491299252,59.787663,106.61891444
"BHIA3<XBSP>","2T2004",53.894518794,50.716277974,59.462073756,62.640314576,113.35659255
"BHIA3<XBSP>","3T2004",59.0728391,50.693207958,61.698213282,70.077844424,120.77105238
"BHIA3<XBSP>","4T2004",62.487605893,63.195372719,82.7500764,82.042309574,145.23768229
"BHIA3<XBSP>","1T2005",53.132076912,42.154062672,64.63686715,75.61488139,117.76894406
"BHIA3<XBSP>","2T2005",57.458491223,47.476661444,63.369279962,73.351109741,120.82777118
"BHIA3<XBSP>","3T2005",55.399238366,45.347527013,62.568399059,72.620110413,117.96763742
"BHIA3<XBSP>","4T2005",56.171750954,78.286660608,87.957847646,65.842937992,144.1295986
"BHIA3<XBSP>","1T2006",52.407027704,59.405189967,70.200354753,63.20219249,122.60738245
"BHIA3<XBSP>","2T2006",55.799792662,60.926082753,67.151060606,62.024770516,122.95085326
"BHIA3<XBSP>","3T2006",50.930981535,49.3617501,68.426735509,69.995966943,119.35771704
"BHIA3<XBSP>","4T2006",70.353567652,88.102628126,86.027886955,68.278826481,156.38145461
"BHIA3<XBSP>","1T2007",58.097247593,44.503340549,82.11896281,95.712869855,140.2162104
"BHIA3<XBSP>","2T2007",49.369652018,46.245977141,85.117070203,88.24074508,134.48672222
"BHIA3<XBSP>","3T2007",46.819948197,57.893541216,85.429314754,74.355721735,132.24926295
"BHIA3<XBSP>","4T2007",50.195774145,62.215908832,93.732695775,81.712561088,143.92846992
"BHIA3<XBSP>","1T2008",51.023521041,45.237365256,83.462198645,89.24835443,134.48571969
"BHIA3<XBSP>","2T2008",53.771940281,51.231624866,88.60268784,91.143003255,142.37462812
"BHIA3<XBSP>","3T2008",53.618589669,57.825793246,93.775897983,89.568694406,147.39448765
"BHIA3<XBSP>","4T2008",59.244929666,73.017090265,99.800845485,86.028684886,159.04577515
"BHIA3<XBSP>","1T2009",45.589741025,46.765516927,68.794888453,67.619112552,114.38462947
"BHIA3<XBSP>","2T2009",54.753557226,72.893815989,67.660022291,49.519763528,122.41357951
"BHIA3<XBSP>","3T2009",64.055817915,88.940583635,60.473261388,35.588495668,124.5290793
"BHIA3<XBSP>","4T2009",79.451398141,112.59163474,21.274314126,-11.865922474,100.72571226
"BHIA3<XBSP>","1T2010",65.464757221,73.307040789,8.393060525,0.55077695719,73.857817746
"BHIA3<XBSP>","2T2010",62.989337948,74.655820332,11.21204533,-0.45443705353,74.201383278
"BHIA3<XBSP>","3T2010",57.84096949,67.368796045,8.1767209798,-1.3511055753,66.01769047
"BHIA3<XBSP>","4T2010",129.10184133,127.91499727,82.691337086,83.878181143,211.79317841
"BHIA3<XBSP>","1T2011",86.124801973,80.760849542,75.15685224,80.520804671,161.28165421
"BHIA3<XBSP>","2T2011",76.043953438,68.604765643,68.951759904,76.390947699,144.99571334
"BHIA3<XBSP>","3T2011",64.760117058,57.013294613,60.988999268,68.735821713,125.74911632
"BHIA3<XBSP>","4T2011",64.654044788,68.726702267,58.985675973,54.913018494,123.63972076
"BHIA3<XBSP>","1T2012",55.007078936,46.252532134,54.156081795,62.910628598,109.16316073
"BHIA3<XBSP>","2T2012",53.86965611,47.143901675,54.656139748,61.381894183,108.52579585
